cell_id,sector_name,latitude,longitude,band_blue,band_green,band_red,band_nir,band_swir1,band_swir2,ndvi,iron_oxide_index,clay_alteration_index,ferrous_mineral_ratio,lst_celsius,soil_moisture_pct,rainfall_mm,elevation_m,slope_deg,fault_distance_km,ore_grade_pct,is_manganese_reserve
Zone-M436,Balaghat-Bharweli Sector (MP),21.940193826291825,80.21807683162984,0.0414986794936339,0.10829933998084618,0.11360607146943308,0.18693621211198752,0.281049134549445,0.2575943926344877,0.2439919460808329,2.7375168400242798,1.0910487632371468,1.3779727948449982,32.48299026142431,20.80992759148016,946.2742876191642,462.69822724348154,15.574312799800806,7.734868975505717,25.574222930913802,1
Zone-M437,Balaghat-Bharweli Sector (MP),21.81455260127284,80.15459766913688,0.05539649707955954,0.07618924320769285,0.10114572310181479,0.35336855045292836,0.2201201835327114,0.2075134965295628,0.5549270663194449,1.8258175627782167,1.0607460549212897,0.5872421555948558,41.10646942571406,26.065066298103847,1119.35094387106,381.5132017495978,18.323815812976473,16.38819398377562,23.13738664294531,0
Zone-M438,Balaghat-Bharweli Sector (MP),21.96437201185807,80.37857470164013,0.07523403813683233,0.10950296461080372,0.09906612210268094,0.30150780230789026,0.3105230129535553,0.15617200535726494,0.5053778154064276,1.3167551257501362,1.9883270623062912,0.5179683119094731,40.94242629717737,16.70982496815373,1132.6471380258547,374.2997052823929,4.21602338136962,13.536300829785672,23.996095832665414,0
Zone-M439,Balaghat-Bharweli Sector (MP),21.9412484454313,80.17943777072254,0.050092672606147415,0.08989534093580721,0.12372764243390506,0.3858567395663496,0.3918274938175502,0.16311705865879386,0.5143968143346653,2.469925561391588,2.4021098401935057,0.4227388540712304,33.72699851695903,22.96468302798996,1097.796459494756,425.4871169294817,15.181017103264915,11.553374580893403,25.291069030687567,0
Zone-M440,Balaghat-Bharweli Sector (MP),21.81626975612838,80.29412911887857,0.07367162166624586,0.06462349674805987,0.08430105946388738,0.16242918402684792,0.398392299032064,0.22321304188147276,0.3166527410862509,1.1442657741405053,1.7847994493268098,1.374209130025846,40.91257505479636,17.905910502723057,1223.3019071212702,347.27152918574217,12.004249518544576,9.533521722233424,24.379991112890213,0
Zone-M441,Balaghat-Bharweli Sector (MP),21.81696754281704,80.21851380517181,0.08849560230536352,0.06351305575463875,0.1256687029270204,0.22006156975308938,0.2581590930395411,0.2931710463883607,0.2730238028348874,1.4200398620208268,0.8805719925206019,1.3322167723357006,38.35734253360293,19.995278623658596,1153.7424059400696,359.6577461561653,13.74780712284458,11.147118920685344,23.564377416134107,0
Zone-M442,Balaghat-Bharweli Sector (MP),21.997327915700236,80.28854450062896,0.04469503578947092,0.08005429912176365,0.1247059149097893,0.3001835141604556,0.30160258832036757,0.32476531628695343,0.4129949446840929,2.7900889353405782,0.9286757067930681,1.081885643552415,36.413303933738185,20.777277307068267,1224.8153526464719,393.30576065122705,15.504440851946564,10.907509008648276,24.923136450191564,0
Zone-M443,Balaghat-Bharweli Sector (MP),21.874854159151223,80.31285509708798,0.07363010591125632,0.10709381862668804,0.1609819320197559,0.20769800671627103,0.2530217219375085,0.16741900443686059,0.12671139130944742,2.1863304920854905,1.5112992189229755,0.8060655035561375,35.29004440625561,13.281839290890238,1102.7231583719815,440.1716725001933,13.23280641679351,5.044484960040698,24.89471539944905,0
Zone-M444,Balaghat-Bharweli Sector (MP),21.87412842941338,80.3574354509268,0.06218751096522855,0.10246085608445493,0.15894824483300699,0.32386700094530196,0.41348865322448836,0.2175270078988389,0.34157665064986126,2.555910124972757,1.900852479726568,0.671653288574122,34.86285684151766,17.159976926731005,1194.998199400554,412.14012612066233,12.861805654560904,9.590388266703437,26.018096988892957,1
Zone-M445,Balaghat-Bharweli Sector (MP),21.9625599134515,80.20160531794015,0.08340711271887527,0.10731689788034438,0.11387659738894379,0.33747638963793997,0.40651321651877953,0.14982451195727173,0.49539784443219737,1.3652940184938809,2.7132443013758016,0.44395422199398255,44.40858624361692,25.86148668419484,1250.8053115622015,400.7326398988393,12.164868070592979,10.704752828116993,23.989171359314234,0
Zone-M446,Balaghat-Bharweli Sector (MP),21.989449715476773,80.15274895716463,0.04885748947236929,0.09103614338649656,0.09163140231411984,0.19120423955922503,0.316136543603624,0.11872488653299149,0.3520506981895727,1.8754448470196712,2.6627431711430187,0.6209290436113648,36.67236945718763,24.70729026579363,1224.935475941813,388.98703082925954,17.52156059977785,16.814418739612943,25.784733593098533,1
Zone-M447,Balaghat-Bharweli Sector (MP),21.997200212764575,80.18422140751721,0.07463129761130823,0.08641193987732942,0.08880866350306357,0.28687415173253117,0.35557888332218524,0.2640853948184002,0.527213258056536,1.1899494769086052,1.3464490799183355,0.9205586235806891,39.56000098921476,20.72125921087274,1032.6286725257014,403.2067115797992,14.916345784492137,14.762847359453641,22.40864386562602,0
Zone-M448,Balaghat-Bharweli Sector (MP),21.950675637051788,80.37500466046203,0.08190576448240551,0.06884715160237703,0.08437327470009173,0.2813902890817641,0.3404023424203626,0.2558752520252498,0.5386443463647684,1.0301136326562632,1.3303397236988286,0.9093218658623791,34.26902437716803,21.676028567795992,1099.7059137966096,397.1413730689593,14.140089901691269,12.444358615314792,23.305118396603465,0
Zone-M449,Balaghat-Bharweli Sector (MP),21.875251917106183,80.36847251939064,0.08723071097370116,0.0796915652165587,0.07172584479326444,0.24401200764953515,0.3171956118818211,0.16355650439174405,0.5456603187201445,0.8222450757029004,1.9393522361535391,0.6702778100528676,34.501283548334,19.284568902316998,1092.3868235640164,349.5703365348828,6.876010254648322,10.732947818447048,24.30475336212372,0
Zone-M450,Balaghat-Bharweli Sector (MP),21.816700143339734,80.29935327554259,0.0741624014144823,0.08604116197043252,0.10484211726062415,0.3764254236746323,0.19661571848505777,0.1823499345403243,0.5643072075441212,1.4136638188246722,1.0782270953570519,0.48442384240788633,41.16077399947925,25.709049584431362,1159.1403628061062,393.86415657749,11.480928451038682,9.633334477074838,21.980863218626435,0
Zone-M451,Balaghat-Bharweli Sector (MP),21.95542938318549,80.30012921510841,0.06485873820042136,0.06531602578077703,0.10262687378676466,0.34196211252576747,0.30039505409186906,0.14643503557607537,0.5383280013211049,1.5822893621562282,2.0513738500917693,0.42821880551529157,33.108453471759915,18.908626923585494,1174.9082844011627,353.0821929999548,18.32531601388615,6.75541839063779,24.502892340514357,0
Zone-M452,Balaghat-Bharweli Sector (MP),21.91168084994716,80.31625916863656,0.07089236201006069,0.07323671716267267,0.18426342187259628,0.30259823657464646,0.3611158683530874,0.3340119022218935,0.2430558447005505,2.5991632594099134,1.0811434706590728,1.1038094676074903,36.783352566514864,20.131617425810244,1052.888586077941,402.81355831513696,14.42508361980293,4.759766526493669,25.217411101562572,0
Zone-M453,Balaghat-Bharweli Sector (MP),21.884844401849396,80.19384281965587,0.08344524922393591,0.09589351764382432,0.12934568416894285,0.32264205132609863,0.3418276977561235,0.3468278150372698,0.4276574878474518,1.5500479095451187,0.9855804446911112,1.0749582661451071,37.558913001267854,24.78434924842446,1125.427081113355,373.37248163747694,16.73747441046073,9.164177798645204,24.04401511169801,0
Zone-M454,Balaghat-Bharweli Sector (MP),21.981270877018947,80.37860298648124,0.06853048733194148,0.10413978685435138,0.098634376719673,0.2741176306330411,0.2566860070897825,0.14858212246220284,0.47077622568265076,1.4392563266856317,1.7275583043092886,0.5420358409024293,37.22451630054555,17.84712381798466,958.4058134275091,488.8789966097364,21.667271195743538,14.616021367264809,22.684751573361773,0
Zone-M455,Balaghat-Bharweli Sector (MP),21.82223949646123,80.25469263122302,0.04151935298484184,0.11990085068357698,0.13229237025622892,0.37153319042810246,0.40347102522519174,0.18411822849282583,0.474847574226576,3.186205336561708,2.1913573532104653,0.4955620054258655,36.848448234197235,26.39106332329534,1235.3556004641512,391.31287855277714,18.66830507779787,8.920896141981737,27.325181862070508,1
Zone-M456,Balaghat-Bharweli Sector (MP),21.898525020858173,80.24578463206238,0.08654743477534889,0.11598679988061346,0.0978350062464613,0.2946655119832928,0.25353885561132916,0.3495921596455081,0.5014770557438076,1.1304075746766375,0.725239749737726,1.1863993546213678,39.987238761710515,12.625817451183014,1079.0100607458646,346.59677571844077,15.067661216373494,3.2470360964402567,22.277619715322437,0
Zone-M457,Balaghat-Bharweli Sector (MP),21.802270728953484,80.27972942632071,0.07447633755157806,0.0985539119721115,0.11403421650393063,0.33065240825069464,0.2954614808129556,0.33116296291539965,0.4871243985399684,1.5311263835788718,0.8921909202072065,1.0015410537196663,39.6401474726974,26.999628115282363,1124.4691151875597,385.2653744371048,10.660206476356429,10.860644042357677,22.96343949681285,0
Zone-M458,Balaghat-Bharweli Sector (MP),21.893732128398824,80.16174149169377,0.07382566928886233,0.08527488319764431,0.13166178772822168,0.36636419711391544,0.33445533935049854,0.21531484648692661,0.47126444254840716,1.783390595789542,1.5533243131308765,0.5877055140146893,39.59331239886002,19.231696427001637,1095.228022880955,409.71755848584877,1.0,12.590931104873324,23.248661463776244,0
Zone-M459,Balaghat-Bharweli Sector (MP),21.81126065513637,80.19157084218902,0.05078375761988586,0.09817064188249397,0.1154215743256127,0.227148680916617,0.33362686101200223,0.13209400699039378,0.3261426780014069,2.2727601692917583,2.5256583773545978,0.5815284725796439,33.48111169593805,19.86492372585457,1211.6822060010732,455.08452682601103,12.08950041391118,13.519734247320566,26.552711860325964,1
Zone-M460,Balaghat-Bharweli Sector (MP),21.823763583253616,80.3345084041066,0.07294427351163285,0.10713909708481392,0.10957704584416558,0.3490868124925049,0.32994971560120734,0.13635268340236212,0.522189050011182,1.5021815748856013,2.419807865604689,0.3905970891071704,36.2359673790244,12.901821538049239,892.9994846882097,367.1888684429842,11.600447742690948,10.735049476380919,23.889499830931147,0
Zone-M461,Balaghat-Bharweli Sector (MP),21.82350524935542,80.17069966698129,0.059693220282707925,0.06710017145540324,0.1700307566424849,0.20972585052792914,0.23473115682096402,0.24554235148951487,0.1045274489198877,2.8483621335069014,0.9559662495320606,1.1707721298986284,41.038264725650734,19.11007774413742,1118.6711726139272,324.1980847435171,14.808425681058326,14.35724235932196,26.00182661146353,1
Zone-M462,Balaghat-Bharweli Sector (MP),21.929842060423212,80.30078802736661,0.07256164885207461,0.08459429338177729,0.17588032300192333,0.21640894987390685,0.2440189091290058,0.23871918245447388,0.10331285192180095,2.423840995116798,1.0221963916919443,1.1030878321147697,41.45492108975186,14.936203959338325,1111.5344994001841,433.0054698731182,13.554129798369871,4.377920668117452,25.175056383387094,0
Zone-M463,Balaghat-Bharweli Sector (MP),21.949208975853086,80.21133727742034,0.045329651515399534,0.11038813713813703,0.1369960250053236,0.23107231765230596,0.33310901438571383,0.1394619993610973,0.25559393772844097,3.022149923408533,2.3885117623437075,0.6035400399233657,32.66870148843909,17.72727765772759,1083.7090889926653,337.6710104894636,11.871784271438841,8.931511073215786,27.2519733731216,1
Zone-M464,Balaghat-Bharweli Sector (MP),21.91667375301943,80.2473239035105,0.0728922652301518,0.08302997711598264,0.14406940081101774,0.3645454866838471,0.350715268874004,0.28490373025450244,0.4334824988632613,1.976443233214149,1.2309913863511979,0.7815292168803294,39.745210937710034,18.30696702874782,1258.0981236508505,384.56030609637725,5.618036633941228,3.586486020365123,24.466485954726068,0
Zone-M465,Balaghat-Bharweli Sector (MP),21.99243450969491,80.22217343419268,0.08997068628853333,0.0943123362736312,0.13207586857823655,0.3634837884234507,0.21885831396159,0.1273323464851431,0.4669618473050541,1.4679714699875455,1.718782392852023,0.35030997318326323,30.18046889099075,24.450844878138394,1049.0136432915383,379.35743163783286,8.404418118052252,11.817608959474672,22.84041229399285,0
Zone-M466,Balaghat-Bharweli Sector (MP),21.87497411590474,80.23891817911624,0.0424106019430278,0.09526616165173189,0.09978389718485192,0.3040574622626475,0.3674611341299981,0.32297304837673174,0.5058250089397859,2.35275001682071,1.1377419826046662,1.062207070223705,38.37543738316204,20.06645687316408,1181.7436941788528,396.56235759506467,16.594420429953527,4.874142173192482,25.22750114743036,0
Zone-M467,Balaghat-Bharweli Sector (MP),21.857142417256373,80.32976147629607,0.08885870921106587,0.07106857518801836,0.1142616795874742,0.32121917826225493,0.2962826137555392,0.20484897108586023,0.4752379345873811,1.28586600836237,1.446339543935577,0.6377213666777019,44.30590678488285,21.15105383076454,1148.5002230964867,422.12414776285283,22.243260381935404,7.7187644832459625,24.012863044777113,0
Zone-M468,Balaghat-Bharweli Sector (MP),21.973719825637893,80.2242804289058,0.06034539803614353,0.0817341264991373,0.07100718024290109,0.28823086005677356,0.3369181993185295,0.13885669758685495,0.6046772634529534,1.176659793354567,2.426355939740312,0.48175346597528845,34.01570601955072,15.951259282127534,1220.9215402028412,364.32127084597596,12.845703611264057,9.93253875518364,23.4960668048087,0
Zone-M469,Balaghat-Bharweli Sector (MP),21.84471916770389,80.29160116007424,0.08353767251686295,0.08007067732451592,0.12602187617872807,0.36936286081776115,0.39001805245748894,0.27211875031561256,0.4912151611679479,1.5085453524927577,1.4332588943108115,0.7367227256969573,34.97681430519363,16.105802436071365,1066.6248732177996,385.6490983519535,15.536000332284786,6.406891668361185,24.328973749381483,0
Zone-M470,Balaghat-Bharweli Sector (MP),21.992644507888123,80.26901260054979,0.07911927420291368,0.06157180251192389,0.12578999673824343,0.273410432687126,0.2211521235784933,0.2163936976804929,0.3697893471007227,1.5898579473529062,1.0219849467153983,0.7914581169987854,39.95868763573704,27.589170823115197,1061.3624880700993,390.6692906340548,18.046974184996063,10.304993818338165,24.05588770717743,0
Zone-M471,Balaghat-Bharweli Sector (MP),21.802430894937963,80.31591779134067,0.06835081304933338,0.061451505833481315,0.08895768416519204,0.24907590925863232,0.18221374602695034,0.339265474687483,0.4736740801338214,1.3014678059964002,0.5370814967638563,1.3620912339778644,31.712611752273354,17.668674541563117,1207.6855925981918,395.71756753643876,9.057947374505869,11.743986700308414,22.177171890210627,0
Zone-M472,Balaghat-Bharweli Sector (MP),21.993975765341528,80.3842074348312,0.07692246046256632,0.1099018226205464,0.16513545621577874,0.20458082801946625,0.34737816092617546,0.23608981520044453,0.1066906349409109,2.1467502270798065,1.4713751597293032,1.1540116611822446,34.51274003760815,27.715604705471957,1154.0257046664087,390.2776851076175,14.56145285863299,15.992364549670985,24.34526311930048,0
Zone-M473,Balaghat-Bharweli Sector (MP),21.808631982390114,80.33314302430257,0.08392577806506739,0.07638424859836875,0.16356502172560455,0.34704933330664123,0.31728043683011753,0.1848976459686561,0.3593395885430228,1.9489014769373683,1.715969498683634,0.5327689623778208,39.16954514333677,19.675253752225743,996.4050122658593,406.9077411746587,9.37955063013984,12.021215912854553,24.53846572310232,0
Zone-M474,Balaghat-Bharweli Sector (MP),21.978228622739614,80.2037350946477,0.06020701608255165,0.09108472597432893,0.14333775432095308,0.33402334622485647,0.33872109785469484,0.2811001473769206,0.3994569147527129,2.3807088100099767,1.2049794211637042,0.8415558642773042,34.89215940675137,20.618951902493674,1076.8555988429384,423.48497928023187,17.43628206611933,11.746298886869525,24.413334926228234,0
Zone-M475,Balaghat-Bharweli Sector (MP),21.90554022181726,80.15779578376532,0.056351658078161934,0.07792353441532637,0.12090682371975335,0.2526703379568908,0.36724423335851475,0.18174997075941074,0.35270668297572283,2.1455389655631483,2.0205902165147007,0.7193137624118641,36.15284860920667,25.058031185363372,1150.910612307845,404.26937081493315,13.73575880420374,13.024194524404203,26.42151201881287,1
Zone-M476,Balaghat-Bharweli Sector (MP),21.99859295922386,80.21556601107496,0.07337966927817924,0.11644075470692042,0.1582352254756218,0.16598463068721273,0.35972375083838803,0.32150303635554195,0.02390162466198324,2.1563611647608023,1.1188778682721732,1.9369329442823273,39.60773941925274,25.83370789631698,1187.0211377237272,406.92045348043223,14.495348503057315,12.778491748041299,25.86630006826559,1
Zone-M477,Balaghat-Bharweli Sector (MP),21.814759312947082,80.29876948267507,0.08039229709706293,0.07555780553194642,0.08122247470570444,0.35439821163612495,0.4047130675638767,0.21277012390484515,0.6270939796970103,1.010314014209921,1.9021052299600167,0.6003685022959483,38.823468643187844,19.8716780703713,1065.6615477445637,328.5065751497273,9.435064363716936,9.822692887657789,22.61686382637197,0
Zone-M478,Balaghat-Bharweli Sector (MP),21.910770856880266,80.16285645337106,0.0781142567388308,0.0857794087643361,0.14984207006296058,0.1621227277206205,0.2990370535214336,0.24416587065766693,0.03936539756893268,1.9182177249181933,1.2247241106705962,1.5060464873989663,37.964743802451764,19.158428516641525,886.8595208146447,391.02930285153343,16.56604121347178,12.505216061250195,24.37709704866906,0
Zone-M479,Balaghat-Bharweli Sector (MP),21.99386050712382,80.27409156180032,0.07989068244293172,0.11236381502907611,0.07960555178066414,0.3234875275200749,0.2941045200003999,0.13970155488108982,0.6050249514021171,0.9964185175037217,2.105219337260739,0.43185937984283007,36.08309300209973,20.188791981480065,1161.8578548589626,410.2929854910819,23.69358558569995,10.419004258013414,23.76165233040598,0
Zone-M480,Balaghat-Bharweli Sector (MP),21.90461956883403,80.29921071222923,0.06177916574064665,0.11051601400750852,0.17159224335295412,0.35809519357822245,0.310892196919907,0.2553589992000259,0.3520993422204929,2.7774649241521776,1.2174663138073643,0.713101685467219,40.0335395412429,19.928923065676518,1022.3743448044819,433.1179971135817,9.698767160660532,2.7358719294255613,25.35731560365614,0
Zone-M481,Balaghat-Bharweli Sector (MP),21.925879727627052,80.23356097270424,0.08089171080875107,0.07116608507077664,0.10649768446174085,0.24317751562902232,0.2376754437623502,0.3302138322427837,0.39087541883549526,1.3165300482206093,0.7197600487781972,1.3579070971324496,37.659995775978174,22.948889552069865,958.6128961502071,370.62024539851234,12.394265118089706,5.423066607354944,23.262621575298162,0
Zone-M482,Balaghat-Bharweli Sector (MP),21.939149737796924,80.34272805093646,0.04601045276853042,0.10815859858774263,0.16536405011017935,0.20617907928194298,0.31946783595922223,0.31123409233665655,0.10985243997406306,3.593975850796875,1.0264518488604766,1.5095255245830825,39.11304653059453,20.12851081615875,893.4139260012687,366.8572893431792,14.668764266694742,8.683429224822858,28.163409973383434,1
Zone-M483,Balaghat-Bharweli Sector (MP),21.890908212953555,80.17664956328345,0.06722445489804248,0.08749121320427355,0.1688786852573026,0.32511455451199744,0.2437809904679928,0.1764113818334917,0.3162706296487556,2.5121240981326576,1.3818814072704233,0.5426113250665211,35.46346230700778,22.97213969844173,1185.1184688158194,367.55981144421224,17.13475545489979,10.963445328705392,24.6016692866484,0
Zone-M484,Balaghat-Bharweli Sector (MP),21.925511616016813,80.16878444543396,0.04028793302490608,0.0889781323251213,0.07975261019476881,0.35469466838741065,0.3886708349293965,0.17383049203069476,0.6328533723045568,1.9795165621652677,2.235905763615985,0.49008349276155017,36.431812874488095,27.214933573063156,1130.2893960323972,410.826093487798,10.27307285836914,12.125238112964034,24.89719891649445,0
Zone-M485,Balaghat-Bharweli Sector (MP),21.91686286238462,80.33204718905091,0.05622929149501352,0.06800879834495663,0.12414544227561203,0.2739414747092134,0.3306361364205699,0.32165919498006584,0.37628881973654926,2.207803640616396,1.0279050425902414,1.17418518366494,34.395237783541454,21.200125877217264,1101.9474895430199,437.63103019986147,1.0,6.603089409125628,24.83058460284098,0
Zone-M486,Balaghat-Bharweli Sector (MP),21.980231602098197,80.27387282905156,0.058323076743569895,0.06483609082542748,0.1763759526469524,0.3825407203829838,0.32328792361497943,0.33792886632555424,0.36886428482104733,3.0240676320075224,0.9566716524059194,0.8833778077518836,37.354860648902736,21.39987731911341,1231.1219490370208,376.62873444267586,20.27333475474469,8.906586664499846,26.00637845489265,1
Zone-M487,Balaghat-Bharweli Sector (MP),21.809089276068292,80.32210059910695,0.05980863458046277,0.1036763584184259,0.11761709527611519,0.16929284948740017,0.26051722663985044,0.14697550185438507,0.1801107805555428,1.9665242247531742,1.772509369545033,0.8681679948764107,34.31687916282457,14.480128967732824,1170.9859746418458,426.4280866684303,16.957912783446236,11.365026596636042,25.37147703438101,0
Zone-M488,Balaghat-Bharweli Sector (MP),21.856192637918447,80.25870683465094,0.07477336033449311,0.08978766914131799,0.17177564030400788,0.2582942830692341,0.21552837660968857,0.24722664376310383,0.2011729648836083,2.297253223372189,0.8717810570415425,0.957147342473291,34.24367045062566,8.798538169942955,1249.3040034177534,403.6889813457693,5.428095373759309,5.188050479219369,24.53637809063732,0
Zone-M489,Balaghat-Bharweli Sector (MP),21.990082296815313,80.21160050830979,0.059427905063517285,0.08621104215691078,0.12800960326829802,0.33123033002324753,0.18379933770349305,0.1980883858730655,0.44251440153296706,2.1539956546647137,0.9278606064298194,0.5980363809762882,37.965244884202086,22.228589333535393,1008.5811622266403,384.3029639971995,10.022086907810447,12.227301595515902,23.658024572824367,0
Zone-M490,Balaghat-Bharweli Sector (MP),21.978052756778183,80.35477557941856,0.06243468113112653,0.10377049371914379,0.10432355996040941,0.3661740809329978,0.27344162333374183,0.31501854636129245,0.5565383153400253,1.6708964821142986,0.8680147835021471,0.860294877408477,37.78757082264207,20.31697606595119,1117.2359500836828,380.6707198697585,20.883893754776885,12.388503041720199,22.794319972829463,0
Zone-M491,Balaghat-Bharweli Sector (MP),21.891131350557142,80.34985396974226,0.05187720654371637,0.10593077393946658,0.10092756642110537,0.1918351463566542,0.208432787588884,0.15345995679347146,0.310515190127261,1.945471386642027,1.3582137889925574,0.7999532919524185,40.29936809738077,17.991731769015068,990.6629300041589,423.508417303368,20.7982921173501,8.366904136681217,23.487587897632878,0
Zone-M492,Balaghat-Bharweli Sector (MP),21.924026519560307,80.32367411771361,0.058662589581467,0.06953449006016121,0.0969888875768393,0.33258587953149205,0.3388434948889714,0.19078953296603368,0.5484410667309346,1.6533063910477108,1.7759974230445466,0.5736532157696503,36.46180831107673,20.51068606100841,1101.6494134515626,410.2671559616416,18.6639479179843,6.025207785022288,24.28856577628475,0
Zone-M493,Balaghat-Bharweli Sector (MP),21.85547623659623,80.2180362843075,0.051363481363157576,0.09661350896865847,0.15396660524627998,0.2803796114608776,0.3929613996865877,0.30184688181954866,0.2910413635730211,2.997530611819168,1.301852434139355,1.0765611796294494,39.041689299507304,19.74150466373904,1100.1107316986659,485.1511800422188,12.732942165779349,8.02525425891238,27.48471819661276,1
Zone-M494,Balaghat-Bharweli Sector (MP),21.83762423194475,80.29755766671728,0.04365979618842218,0.06812124493666114,0.11407011762100554,0.24069182468483524,0.39617173154025104,0.15007583814271788,0.3569192042461674,2.612644009713553,2.639792631848396,0.623516045146872,39.65184445259562,24.35605481548835,1170.1290909810457,360.9964775894378,14.138990043700346,7.362559604452229,26.516328400333844,1
Zone-M495,Balaghat-Bharweli Sector (MP),21.892739680987997,80.24024347423502,0.07017242966906889,0.10508250516174274,0.13658244729267058,0.16306417253804176,0.3622647372315893,0.26297364736820195,0.08837622424744167,1.9463555926620686,1.377565255271042,1.61269045544874,39.98408004345762,19.31022882797712,1123.645110491352,421.9635705966106,13.772742690416402,3.94124771793753,25.332847828290586,0
Zone-M496,Balaghat-Bharweli Sector (MP),21.87067044560521,80.17289551833166,0.07341063992775082,0.09941730937602837,0.1179945314893284,0.36552901623542156,0.2262607786171709,0.2221732592700955,0.5119377824991092,1.607300035872438,1.0183933069496922,0.6078112587257504,34.21731040532837,17.628433990799493,1169.8725710623933,368.5190696899784,18.748297211480057,11.791914015168542,22.327419028717415,0
Zone-M497,Balaghat-Bharweli Sector (MP),21.916731222370174,80.37932839386556,0.07097451730048072,0.11739687726500747,0.1274275637097593,0.1954625771725479,0.3763430122007703,0.1986366262669315,0.210705729729473,1.7953735112670495,1.8946209702236187,1.016233454540651,37.636921827478346,24.567977906425668,1176.2752106511116,354.9773298663347,8.73493760705364,11.728423866501267,25.50268534091055,0
Zone-M498,Balaghat-Bharweli Sector (MP),21.815546927392997,80.18420465772975,0.06317470219002862,0.06413748098138528,0.15657529126821376,0.23617019781096305,0.37652510062106387,0.2072571588192866,0.20266229936100874,2.4784099873911165,1.8166961569380977,0.8775716968890511,38.18343545615235,19.99529517526389,1292.3942941906514,387.51857819326017,8.879946145540016,13.764051762933756,26.122797901717416,1
Zone-M499,Balaghat-Bharweli Sector (MP),21.99487896153323,80.3875593384552,0.05898928900896149,0.06342328326907526,0.16666241212078223,0.23556119274841686,0.2127924931923905,0.23239288091254026,0.17129429625529768,2.8252516629553,0.9156544585288516,0.9865457533787628,36.7276113803062,23.22803830202873,1094.77626757711,391.64085820490493,17.75385968030848,16.340625901354187,25.175003390839084,0
Zone-M500,Balaghat-Bharweli Sector (MP),21.99724214889592,80.2615014432395,0.08316668247859126,0.07693122448159201,0.10996797349365633,0.3649254313249467,0.3498754208283287,0.16274149783640993,0.536871892455076,1.3222440522129966,2.149871271977319,0.4459570035679265,29.90802503974412,18.576986120175153,1044.7181839466896,507.32053958777925,12.98888956648511,10.897377474548776,23.22580642302225,0
Zone-M501,Dongri Buzurg-Bhandara Sector (MH),21.495983674172326,79.71872344895421,0.07273105967577315,0.09331579935647641,0.17653835237922344,0.31621476789000663,0.3548056985998687,0.3461256289391542,0.28346067493959676,2.427242582792247,1.0250748394809006,1.0945868741736862,38.03916796007322,16.648304301975895,1202.9604259495327,331.9344393887731,14.413967806545575,6.928379662907687,25.11030085524945,1
Zone-M502,Dongri Buzurg-Bhandara Sector (MH),21.553189175705082,79.68960164721626,0.07546571474017416,0.06599591262326458,0.14836565862568732,0.27295762877750523,0.3262249009743847,0.31060657512063994,0.2957151388535733,1.9659747895015487,1.0502799258764988,1.1379254669901733,32.085827649149124,17.991303199082058,1097.9614147856782,410.08596560942226,21.755961444503434,6.7135566323128595,24.769624320469873,0
Zone-M503,Dongri Buzurg-Bhandara Sector (MH),21.500698750651438,79.86008231284916,0.06930911770441707,0.10830106159407767,0.12670444073174866,0.2768647016658225,0.3769213730546441,0.2525164240771039,0.3720797084788936,1.8280800109458464,1.492654910575813,0.91205383172341,31.83197632507301,20.18135090642983,1134.5824178830296,343.1889246640168,15.189476432555722,13.388610361648098,23.314101372400174,0
Zone-M504,Dongri Buzurg-Bhandara Sector (MH),21.63810746022059,79.82402299233945,0.05786209840850681,0.08219331753888749,0.112490586089332,0.21468166459727753,0.33476667492343076,0.221417862003602,0.3123454570124121,1.9440816199499276,1.511915795674105,1.0313728051538722,38.21454848876305,14.678690549696839,1014.8640376301513,377.16126450049126,17.515884629046372,12.773359877734062,24.783127853383753,0
Zone-M505,Dongri Buzurg-Bhandara Sector (MH),21.631188793585252,79.85732966451174,0.06885266708567721,0.09891204954200054,0.09962692839326288,0.3340760405323284,0.2154746776726729,0.195534595193036,0.5405740526651464,1.4469371438022807,1.1019716254728593,0.5852979147608148,33.972314040956135,14.293678385832434,1131.090802282436,371.796717180385,13.431174528381375,14.938174085263414,23.230798904711047,0
Zone-M506,Dongri Buzurg-Bhandara Sector (MH),21.563361221002094,79.74849483841373,0.05711327963948731,0.10352337609970996,0.12543814345912532,0.16722208458355636,0.32205667935185,0.3742529778686242,0.14277238363237266,2.196265876955939,0.8605297428926802,2.238046133407025,42.68946393398262,15.936246192223393,1159.8489596515633,416.8609796606032,18.30693193446275,1.4924763719172538,25.9070336362058,1
Zone-M507,Dongri Buzurg-Bhandara Sector (MH),21.520884798397475,79.63927937563803,0.0441936869276006,0.07257965532670202,0.13192703064530897,0.293600378208738,0.28748192542972667,0.254106797944488,0.37993549713594277,2.9851332777044175,1.1313384624761873,0.8654823062984022,37.74252666843298,22.89747976404416,1161.2930418341175,366.2365864102706,8.970176478034443,12.70780416722976,24.745497952633627,0
Zone-M508,Dongri Buzurg-Bhandara Sector (MH),21.526229376406945,79.80886643083639,0.08964019890930072,0.113080499097201,0.1536463891735928,0.20716873303295497,0.20471274677347479,0.2652073794497121,0.14833689673302214,1.7140153304849566,0.7718939620167308,1.2801453936687024,39.80417523055768,17.28681580923616,1205.2339778878065,370.89221450954926,11.388515888771291,7.046794786026762,23.634957745691928,0
