cell_id,sector_name,latitude,longitude,band_blue,band_green,band_red,band_nir,band_swir1,band_swir2,ndvi,iron_oxide_index,clay_alteration_index,ferrous_mineral_ratio,lst_celsius,soil_moisture_pct,rainfall_mm,elevation_m,slope_deg,fault_distance_km,ore_grade_pct,is_manganese_reserve,prithvi_emb_01,prithvi_emb_02,prithvi_emb_03,prithvi_emb_04,prithvi_emb_05,prithvi_emb_06,prithvi_emb_07,prithvi_emb_08,prithvi_emb_09,prithvi_emb_10,prithvi_emb_11,prithvi_emb_12,prithvi_emb_13,prithvi_emb_14,prithvi_emb_15,prithvi_emb_16,prithvi_emb_17,prithvi_emb_18,prithvi_emb_19,prithvi_emb_20,prithvi_emb_21,prithvi_emb_22,prithvi_emb_23,prithvi_emb_24,prithvi_emb_25,prithvi_emb_26,prithvi_emb_27,prithvi_emb_28,prithvi_emb_29,prithvi_emb_30,prithvi_emb_31,prithvi_emb_32
Zone-M963,Dongri Buzurg-Bhandara Sector (MH),21.551947102000785,79.89210764045507,0.054514183865738,0.0922513860121829,0.1273871247227079,0.2381890873856679,0.2323311476629435,0.1438284322310329,0.3030877171581269,2.336727415914832,1.615324096459968,0.6038388658808947,31.285543937943583,21.60836654554039,1246.4271816658377,360.34700005665735,7.020162383901387,15.775428672900969,24.42076518614929,0,-0.11202741,-0.79286355,0.8654654,1.1823484,-0.36389157,0.0752311,-0.48678592,0.7175172,0.18661723,-0.6391639,2.2552814,0.7576662,-0.37482223,-1.0078595,-0.110134445,-0.33323842,-0.14977044,0.49293396,-0.19419733,-0.63087314,1.3913219,-2.19965,0.16247085,1.8515412,0.21468447,-1.5500531,-0.8440974,-1.0724363,1.1961349,1.0096195,0.28255633,-1.779525
Zone-M964,Dongri Buzurg-Bhandara Sector (MH),21.53448915800617,79.66919159206428,0.0670594027928512,0.1197095646120072,0.1583702338203786,0.3324600617269531,0.3230753023612572,0.2507139532032848,0.3546836346538272,2.36160576472501,1.2886160088716416,0.7541152395440333,38.07781210070056,21.55107966070123,1193.325409102216,362.7575932907967,14.522248957449197,9.133475676792369,24.757154200682848,0,-0.08547707,-0.5014807,0.8716917,1.2286392,-0.416574,-0.3426903,-0.6663764,0.63615525,0.39923197,-0.3642315,2.1113973,0.7627651,-0.29982474,-1.1190916,0.09041646,-0.50580364,-0.10344633,0.41439435,-0.22078249,-0.40694326,1.3332423,-2.3151314,0.15614855,1.7873243,0.42422548,-1.522338,-0.8019764,-1.0852637,1.0986024,1.053989,0.3578956,-1.9686877
Zone-M965,Dongri Buzurg-Bhandara Sector (MH),21.529617435647246,79.83186218091456,0.0411858180152895,0.0839465579734455,0.1063122760174393,0.3439409016233923,0.3711740999007592,0.31874105724729,0.5277655098083501,2.5812209133993727,1.1644967818375809,0.9267293567397424,38.00837117108696,19.95942962543241,1204.594182969131,370.7147686521338,10.052733633678423,9.364128415381163,24.839329803258277,0,-0.16127563,-0.4618956,0.91735286,1.1130447,-0.3793433,-0.7260795,-0.70252454,0.59733117,0.603678,-0.2464727,1.928664,0.8124265,-0.16662608,-1.3351393,0.27795306,-0.6194599,0.11810208,0.2947994,-0.3500431,-0.11492397,1.1985152,-2.1397326,0.34097373,1.7996563,0.33770382,-1.5108432,-0.91131157,-1.0696704,1.1362096,1.1995324,0.29052904,-2.0711305
Zone-M966,Dongri Buzurg-Bhandara Sector (MH),21.45528938051953,79.70169097785184,0.0439894561817,0.0969240452825543,0.1104038254870196,0.2077003451472308,0.3512252521213518,0.2726766309685064,0.3058627417662454,2.50972222317957,1.28806037691415,1.3128303563716324,42.91218561448878,20.73116641224755,1113.5347541469157,334.5083537961025,18.60275061849272,11.801478585445793,24.49373050275384,0,-0.46709302,-0.6511287,1.2287637,1.1106809,-0.34201515,-0.6509001,-0.5479702,0.6231721,0.34535536,-0.28362733,2.0965817,0.90537405,-0.25355455,-1.0829949,0.18220793,-0.6453468,0.10829135,0.25679415,-0.36042815,-0.12072267,0.97120506,-2.0628128,0.34814945,1.743156,0.07489923,-1.5854447,-1.0803046,-0.9206636,1.2052933,1.3596506,0.41708887,-1.9216568
Zone-M967,Dongri Buzurg-Bhandara Sector (MH),21.51711144033933,79.64292441862519,0.0608984771793263,0.0819146520969223,0.1073048451790995,0.3905580594916322,0.2348870492816716,0.1872021218369928,0.5689370361160558,1.7619994480925771,1.2547175868477212,0.4793183445306911,31.50321636082905,18.42744041010841,980.6334033835228,357.1677518333792,20.999955324214607,12.433405994812349,22.718069621852045,0,0.22865343,-0.5832304,0.5219208,1.1303638,-0.38357562,-0.13308029,-0.6159335,0.68396527,0.49049026,-0.54529464,1.9919152,0.641347,-0.25184888,-1.3081723,0.0155487135,-0.28467414,-0.09956011,0.58131415,-0.22020653,-0.57544947,1.6707312,-2.2685468,0.12828146,1.8877999,0.4710731,-1.4541554,-0.65195584,-1.2528177,1.1103464,0.885078,0.10485337,-1.9151802
Zone-M968,Dongri Buzurg-Bhandara Sector (MH),21.645204031504896,79.85736675557388,0.0871456355695878,0.0835671387797223,0.0998628604697344,0.286748753649949,0.223706310518377,0.2391119615375616,0.4833931598578426,1.145917565457734,0.9355674785669686,0.8338698063171088,34.58829072377572,18.1310863224244,1083.5823535293837,464.00823805146536,16.0883027043236,15.928182009767973,21.59325489608631,0,-0.098042086,-0.83957803,0.8190101,1.134574,-0.39669293,-0.25608405,-0.4783299,0.6515083,0.43702364,-0.35093752,1.9358882,0.67333144,-0.29316598,-1.1980928,0.0924089,-0.3034935,0.1311836,0.6116097,-0.27275777,-0.383833,1.5653288,-2.334617,0.29423028,1.8654385,0.22675924,-1.5892419,-0.9090867,-1.0424187,1.0167186,1.0117304,0.18999901,-1.9103713
Zone-M969,Dongri Buzurg-Bhandara Sector (MH),21.624711115245415,79.69265826977093,0.0760755889921711,0.1017384452067244,0.1667492219607339,0.3761693052371199,0.4020140450837534,0.2841621081673258,0.3857295101490573,2.191859863458042,1.4147298981788747,0.7554081335266577,40.07466821937554,16.511618796112696,1099.2988470502096,419.8849033513576,5.440148816449436,10.45395192990206,24.013884372323098,0,-0.043571763,-0.28831795,0.89627874,1.2605921,-0.3762028,-0.43605185,-0.8306594,0.6384911,0.49169192,-0.31818157,2.0343258,0.6897964,-0.23236845,-1.203042,0.17316028,-0.57733965,-0.14567192,0.3330778,-0.20506239,-0.39908603,1.2189827,-2.2979045,0.15571871,1.8028942,0.55495226,-1.533378,-0.6536376,-1.1414245,1.052091,1.021294,0.40598723,-2.047433
Zone-M970,Dongri Buzurg-Bhandara Sector (MH),21.51587561340684,79.79765662126806,0.0444063284750278,0.116273218565693,0.1633555286487046,0.3141464826588342,0.1962408168010973,0.3000948214323551,0.3157905823404572,3.67857140382958,0.6539271885374524,0.9552673123224092,38.947469646788434,14.214742791064369,1080.2358010531457,432.55743550134,21.29983924379306,6.506178916953073,25.265074535236607,1,-0.20983654,-0.7617406,0.7425172,1.2173406,-0.4677179,-0.45355028,-0.37002262,0.6653414,0.4747187,-0.24385156,1.9761332,0.89025795,-0.37448287,-1.1440561,0.12412912,-0.39214492,0.14384784,0.5034542,-0.3261235,-0.22263299,1.6147318,-2.30537,0.29721034,1.6753669,0.2534249,-1.57208,-1.0870305,-0.94733614,0.94180083,1.0807158,0.21909833,-1.9421123
Zone-M971,Dongri Buzurg-Bhandara Sector (MH),21.567559081013272,79.769933105526,0.0823159006390436,0.0925415370295392,0.093636983008242,0.3027488469280757,0.4156296908504789,0.3036030315874579,0.5275449337038493,1.137518325900491,1.36898607267259,1.0028181175582391,39.16282640954643,15.31643214213031,1124.37558922997,449.2412403829968,22.410360981734,2.948612202432968,23.754286371267487,0,-0.21838497,-0.47696847,1.0929388,1.1108214,-0.3556662,-0.6683185,-0.7551131,0.568815,0.51884186,-0.22345723,1.9553524,0.73746634,-0.1573688,-1.2502365,0.25795442,-0.64680487,0.08954431,0.30103108,-0.30693316,-0.16713402,1.048745,-2.200429,0.31404704,1.8561854,0.31106287,-1.5451581,-0.8632772,-1.0394719,1.1589656,1.201028,0.38202792,-2.030105
Zone-M972,Dongri Buzurg-Bhandara Sector (MH),21.619459349107096,79.74152689281726,0.076615038530409,0.1061039957369267,0.081439946278153,0.1691362651043811,0.235030314409498,0.3267617729608463,0.3499772319373044,1.0629621139421004,0.7192689432760446,1.931932461833228,34.21723524009891,19.348294111565053,1155.313580791436,467.04784682846633,13.6576627569935,7.767141004955147,24.02693288602713,0,-0.6299683,-1.0422709,1.2133689,0.99889386,-0.37077087,-0.7679622,-0.2050399,0.5636094,0.34908205,-0.050219752,1.8169882,0.9120554,-0.26035714,-1.0286491,0.21956784,-0.47485626,0.4868078,0.46573266,-0.43578255,0.10942182,1.1971756,-2.1533868,0.5121609,1.6625478,-0.19632818,-1.6661211,-1.3817046,-0.68359095,1.0243134,1.3611757,0.29042414,-1.8363166
Zone-M973,Dongri Buzurg-Bhandara Sector (MH),21.53825486735001,79.74874584179456,0.0705473262851326,0.0653523935290178,0.1343432221037689,0.1731537497033594,0.4424305452505265,0.3585228366815948,0.1262139303602742,1.904272279413104,1.234033835366571,2.0705342319272164,36.9143418192752,18.684712782788555,1188.2412150594798,335.2374007712042,21.596836839272854,1.3111212390546902,26.311036864667848,1,-0.6864702,-0.43232352,1.500164,1.1850044,-0.23443408,-0.8855237,-0.70114577,0.61385417,0.40418303,-0.020861892,1.9177041,0.8043219,-0.21339628,-1.1025918,0.3572714,-0.77735376,0.15016714,0.104676746,-0.36192235,-0.036628816,0.6910359,-2.025184,0.4563965,1.713813,0.1213642,-1.7092026,-0.953675,-0.8020536,1.0046706,1.3455001,0.5669084,-1.9942688
Zone-M974,Dongri Buzurg-Bhandara Sector (MH),21.453591572750028,79.8196713742277,0.0810146480304588,0.0726694822459156,0.0722018665425453,0.1639562718275752,0.2514297857142022,0.2477952422530261,0.3885278626873531,0.891208899735026,1.0146634324561945,1.511340360149556,41.26560793693631,19.7798582372158,1097.7504108506932,338.74936395989386,10.14958871792152,13.203255308385042,23.27422649027283,0,-0.50026494,-1.0130051,1.219755,1.0583057,-0.3267254,-0.45131636,-0.36696061,0.61913604,0.3155609,-0.2694542,1.9466388,0.7661423,-0.29264292,-1.0758255,0.14984193,-0.4188442,0.29591507,0.49582884,-0.3598037,-0.16832222,1.2067486,-2.1519823,0.44648173,1.8297759,-0.10320753,-1.6792085,-1.160939,-0.84922504,1.0911899,1.2709644,0.31093875,-1.8354973
Zone-M975,Dongri Buzurg-Bhandara Sector (MH),21.46490209236373,79.62633187423702,0.0602054923871478,0.0901278984551719,0.1261303053108294,0.3390225299848068,0.2673410376574606,0.209022517900278,0.4576813271649586,2.09496186058755,1.2789998003239278,0.6165428042992924,36.46212300834176,11.774179556389935,967.6992475484326,353.47209894591697,3.3111755122325577,16.663114744045032,23.402705820967327,0,0.040444434,-0.5921612,0.7239736,1.1792326,-0.39429525,-0.20491545,-0.6174506,0.6747017,0.43140477,-0.4846004,2.0605578,0.702739,-0.28130433,-1.2179052,0.051250618,-0.3859407,-0.08807005,0.5011704,-0.23748216,-0.4974873,1.5077461,-2.2723317,0.17212942,1.8564806,0.4031743,-1.5060936,-0.7559813,-1.1617367,1.1130654,0.9830831,0.22988133,-1.9332787
Zone-M976,Dongri Buzurg-Bhandara Sector (MH),21.55207854426974,79.80045419858737,0.0510750525426926,0.0612007034177264,0.0900699229979311,0.2238430353042177,0.3611654336054885,0.2848203881827746,0.4261457917635098,1.7634472226029,1.2680418275811598,1.272405529125162,39.25486663243689,25.87196081113533,1081.3697824567091,378.1955004798144,10.139685502823264,5.605166442082462,23.85171568701272,0,-0.41115585,-0.61748993,1.2121533,1.1045363,-0.3006477,-0.6857875,-0.63304955,0.63043404,0.46996033,-0.24793783,1.9649485,0.7934018,-0.19448017,-1.243199,0.27216524,-0.6268482,0.15604077,0.26542142,-0.38080552,-0.122465774,1.0089402,-2.0485952,0.41895756,1.8224151,0.11612007,-1.6108159,-0.98915124,-0.96983534,1.1465813,1.3039789,0.37770563,-1.9814959
Zone-M977,Dongri Buzurg-Bhandara Sector (MH),21.64388787513517,79.86874363041957,0.0656011694554379,0.0751712987257535,0.115379702112043,0.3561267749372113,0.3010011679902398,0.2942601978377528,0.5105901487115112,1.758778757925343,1.022904719351422,0.8262770234352927,36.23033229533792,25.554056183992035,1123.4968317593589,373.52027452957645,21.27999577627938,16.802842136088923,22.52677352860508,0,-0.06309197,-0.54110914,0.8014779,1.1617488,-0.37962362,-0.52343804,-0.66248554,0.6414611,0.5968492,-0.27949727,1.882814,0.69835126,-0.21528476,-1.3424376,0.231684,-0.46589437,0.09360157,0.45303717,-0.30738088,-0.26615584,1.4356275,-2.260465,0.30484638,1.838785,0.38574204,-1.5507059,-0.8263476,-1.1110413,1.0169972,1.0596086,0.22972684,-2.0373995
Zone-M978,Dongri Buzurg-Bhandara Sector (MH),21.588641908443773,79.61733645910596,0.0674420877796736,0.0910440773894979,0.0599624057161531,0.2466755543116956,0.2414624689240576,0.1177462438474001,0.6089022366191996,0.8890815603229972,2.0506846787597994,0.4773305034033285,32.59265762028535,22.866218250294096,1217.8246337706726,368.5386459697793,5.278057305602167,15.337618418629194,22.876595396588527,0,0.0361242,-0.9186975,0.80881584,0.99599326,-0.3905641,0.05486776,-0.47792765,0.6304193,0.23453608,-0.70220447,2.211287,0.71719617,-0.26632395,-1.0845103,-0.13002221,-0.2973496,-0.05708842,0.55280495,-0.2088874,-0.588353,1.4028343,-2.177115,0.18475506,1.9511937,0.16076687,-1.4622877,-0.85954195,-1.1305691,1.3598806,1.0260577,0.17337868,-1.7494688
Zone-M979,Dongri Buzurg-Bhandara Sector (MH),21.464183238287717,79.6421960017701,0.0669163186004956,0.060897671895378,0.0940332022612263,0.3619079342543903,0.2957963185212698,0.3348130290677706,0.5875191401266526,1.4052147370491013,0.883464529084583,0.9251305988274566,40.0049448061293,28.709202296629552,1074.5753726252717,395.2176792803668,12.73421472452429,15.294744184859187,22.45382466088182,0,-0.09433419,-0.57377493,0.79607505,1.1072531,-0.3671231,-0.67799807,-0.6475538,0.61951345,0.69394034,-0.1847359,1.747849,0.6903558,-0.16737504,-1.4377011,0.32076257,-0.46805137,0.23826416,0.45599616,-0.36653048,-0.12984268,1.4515351,-2.23131,0.3949024,1.8407798,0.33695838,-1.5606632,-0.88150066,-1.065158,0.96654534,1.0828674,0.18196616,-2.0719116
Zone-M980,Dongri Buzurg-Bhandara Sector (MH),21.487872175158373,79.81498958101061,0.0682536895740052,0.0758727771735625,0.1401574273276336,0.1863012645417687,0.3493954788507468,0.1684362358149785,0.1413462009655837,2.0534475829044343,2.074336337569346,0.9041019239850162,39.01462916375506,16.523898757701005,1161.0034902719522,392.3783290363577,13.424035284592383,9.979827380727864,25.217036156505515,1,-0.34165463,-0.5767944,1.2350421,1.2511871,-0.26457494,-0.110831454,-0.69496214,0.70662874,0.18028635,-0.52489865,2.274862,0.7041095,-0.3516453,-0.979468,0.0066852975,-0.5319782,-0.20731957,0.29645082,-0.18761256,-0.5561963,0.96425015,-2.134589,0.20610917,1.8522551,0.23635,-1.634461,-0.74534255,-1.0322431,1.1691724,1.1202781,0.5103706,-1.839467
Zone-M981,Dongri Buzurg-Bhandara Sector (MH),21.604264628643367,79.73118449447338,0.087435245911959,0.0908418491685521,0.1257098963165032,0.1856645769954981,0.204668263340453,0.2438928800497866,0.1925478588318986,1.4377320870235275,0.8391693276546079,1.3136138857646205,45.86697796210035,27.30393919336003,1143.2070319708346,366.812537216878,11.232377811476134,6.375182517220875,23.989635664316346,0,-0.4510514,-0.9984599,1.0837308,1.1969601,-0.37451693,-0.22666307,-0.31470954,0.678995,0.25121033,-0.278453,2.0129173,0.7591611,-0.41029158,-0.96119493,0.044141456,-0.3272996,0.1837749,0.56091934,-0.27332258,-0.32400435,1.3912381,-2.294145,0.36591378,1.7733959,0.017686572,-1.7202436,-1.0991448,-0.84359753,0.9536183,1.1162182,0.3295653,-1.8223488
Zone-M982,Dongri Buzurg-Bhandara Sector (MH),21.61828795199125,79.72106458624411,0.0851122811548115,0.0943889548788747,0.1762675208171657,0.2319577657285014,0.189891594923366,0.3254307209085293,0.1364200365012648,2.0709755096452547,0.5835067165340646,1.4029679796168302,33.93809535980525,16.273355957270105,1123.512042649871,306.0385630705911,11.275022189396587,8.232356406109199,24.202299807221905,0,-0.46902475,-0.858291,1.0031148,1.2958348,-0.3964911,-0.41418034,-0.32432523,0.7024368,0.39408347,-0.07640462,1.8733871,0.7792347,-0.4306912,-1.0252897,0.16519165,-0.36911443,0.23395033,0.53340626,-0.301561,-0.23190993,1.5086634,-2.3673673,0.41442698,1.6789743,0.13246168,-1.7594768,-1.1007376,-0.79928523,0.7336061,1.0508009,0.34128714,-1.9167104
Zone-M983,Dongri Buzurg-Bhandara Sector (MH),21.57353891723772,79.64108999036327,0.0837858518279469,0.1155451015833183,0.1584894869539462,0.2582960623130848,0.280031534760091,0.1717174126857173,0.2394668818719326,1.8915794482814343,1.630760093692519,0.6648059066098735,39.86605077513472,21.72114476249913,1194.4426655459674,348.9219003555162,13.348291222114057,12.36814521341019,23.54647327334832,0,-0.121565156,-0.6407762,0.9435718,1.2546684,-0.37313572,0.030112725,-0.59265405,0.6722418,0.17183325,-0.5189625,2.2578368,0.7116586,-0.38470146,-0.9560351,-0.080202214,-0.39741632,-0.21320772,0.4718054,-0.14034753,-0.6343015,1.3027848,-2.323622,0.10552103,1.8218979,0.34528163,-1.5732989,-0.74580806,-1.054688,1.121049,0.9665766,0.39338452,-1.8195025
Zone-M984,Dongri Buzurg-Bhandara Sector (MH),21.578884633925963,79.75203101221534,0.0800708405454313,0.0987207373950364,0.1203156034688713,0.2143801661637152,0.2419580576430577,0.2603670212515088,0.2810441307757563,1.5025957021758032,0.9292925317020112,1.2145051074714084,33.875021540800475,13.82286892205071,1067.1327042597936,379.6029263093843,11.654613712256342,3.2141105405708164,23.114475791610595,0,-0.39403817,-0.8920952,1.0747459,1.1682317,-0.3910878,-0.36973447,-0.3984666,0.64560074,0.3191209,-0.26193786,2.0182667,0.7840542,-0.349127,-1.028487,0.10567296,-0.4110067,0.1694156,0.51198274,-0.29687622,-0.2638942,1.337663,-2.2799838,0.34378752,1.7724204,0.073875844,-1.6646832,-1.0795436,-0.8869115,1.0179254,1.1658823,0.33361095,-1.8743836
Zone-M985,Dongri Buzurg-Bhandara Sector (MH),21.45566749007668,79.6379635933589,0.0871714053632642,0.0848841481517996,0.0633662811572404,0.3498948692531083,0.3195247102274648,0.1442210505113818,0.6933337297194027,0.7269075677467072,2.2155052510659474,0.4121827754618473,37.21973391447899,21.22250022264844,1073.9850840285187,375.9707556443944,5.558728441783562,16.25715369017285,22.723363874089745,0,0.23093657,-0.5706773,0.71354413,1.053536,-0.35543138,-0.08212564,-0.7276316,0.6210499,0.40190098,-0.609834,2.0820906,0.5847123,-0.1703902,-1.2503349,-0.027375698,-0.37807146,-0.14544965,0.5165982,-0.17533118,-0.6189483,1.3974917,-2.2537332,0.11413109,1.9927641,0.42955312,-1.4345251,-0.5853419,-1.2641207,1.2808769,0.92182577,0.19908589,-1.8907759
Zone-M986,Dongri Buzurg-Bhandara Sector (MH),21.615706051916305,79.74298613689317,0.0449247320839701,0.115821070627984,0.1634288602532654,0.1706123866454302,0.2400519994135365,0.2236547326185063,0.0215048439497034,3.63775619611056,1.0733102907896288,1.3108861913825498,41.05057044097015,21.50366926793222,1119.0479341524615,349.1002786960079,14.707957093966346,7.334807041753968,27.61383066982083,1,-0.5369745,-0.8441974,1.1442508,1.2333133,-0.37125513,-0.25638828,-0.3415789,0.7207019,0.11852266,-0.394738,2.2480192,0.95231694,-0.45640105,-0.8267225,-0.021067271,-0.4625663,0.004931868,0.3766958,-0.26415935,-0.32992482,1.1723776,-2.1562033,0.26849002,1.6549294,0.033004865,-1.6622967,-1.146108,-0.84605455,1.0964235,1.2501069,0.42954743,-1.7869958
Zone-M987,Dongri Buzurg-Bhandara Sector (MH),21.607655041634164,79.8290845896885,0.0532561630722869,0.1070929790032676,0.1645771750152915,0.2413458433041528,0.2782385563243597,0.1647843216396804,0.1891207832605945,3.090235482350192,1.6884911444525148,0.6827697407751634,29.89483916411651,19.94709858739401,1068.788279592504,370.4067219566176,18.51414498267908,10.863535551064674,26.33500472773861,1,-0.18361916,-0.63334423,0.9599789,1.261414,-0.3614735,-0.011317216,-0.5717145,0.7142191,0.16802882,-0.5775253,2.3073452,0.79136604,-0.39620158,-0.9566205,-0.07289587,-0.43677697,-0.23377733,0.39862782,-0.17550819,-0.59890544,1.2488247,-2.217131,0.12792768,1.7879792,0.29558238,-1.5620931,-0.80762196,-1.060772,1.1649685,1.0483207,0.39742598,-1.814711
Zone-M988,Dongri Buzurg-Bhandara Sector (MH),21.501807028820668,79.67747930736614,0.0647527972827292,0.0720005352667648,0.1564362540335423,0.3550700146717929,0.2277987969959784,0.2090991380930615,0.3883302795305491,2.415862244348504,1.0894244215878757,0.5888938534910845,36.57611560075024,23.23878570061572,1160.640983284368,346.0775729907904,17.641241853862972,9.665170565155371,25.05276112637541,1,0.07798408,-0.535601,0.6405783,1.2638385,-0.3485069,-0.07730515,-0.62615603,0.74465793,0.4401382,-0.47629958,2.008428,0.62039053,-0.3228693,-1.2478062,0.048351392,-0.3003686,-0.14629003,0.54826164,-0.21537268,-0.6261273,1.6283131,-2.3050473,0.15439594,1.847604,0.48188117,-1.5537575,-0.62417483,-1.1850438,0.9587407,0.8536093,0.20694159,-1.9333881
Zone-M989,Dongri Buzurg-Bhandara Sector (MH),21.5917353439931,79.74423585045392,0.0823267246561702,0.0678505416809291,0.0906993247386446,0.1534315685629685,0.3294008871972396,0.2300868239218457,0.2569604609047176,1.1016862802590155,1.4316311119058942,1.4995957251893262,36.15875242984847,19.733574674201986,1062.9446156507097,393.60460780429605,10.081309162048582,4.676597904196308,24.71634883164558,0,-0.5216205,-0.78083205,1.3699383,1.129761,-0.27127203,-0.42266586,-0.5641007,0.642614,0.27404124,-0.31544638,2.0681484,0.7305139,-0.28555498,-1.0516292,0.14989935,-0.5438471,0.10469742,0.3469797,-0.30618086,-0.2677815,0.95720565,-2.111068,0.3813421,1.8566395,0.0136905,-1.6902958,-0.98590857,-0.9044902,1.1406603,1.2658794,0.4536732,-1.8629901
Zone-M990,Dongri Buzurg-Bhandara Sector (MH),21.492970921285,79.89760479081906,0.0652582855761366,0.1005486981445639,0.1671085770433166,0.3944217822283818,0.1913681201743808,0.3317058157759702,0.4048094579791385,2.560686583802003,0.576919469461936,0.8409905074497023,34.13018243660427,19.176549860693463,1138.1043366196106,342.21288544607086,6.330893403748819,17.564497072825905,23.91456747148583,0,-0.025431171,-0.63264775,0.58620125,1.2301501,-0.45215756,-0.45484978,-0.4871172,0.6706312,0.6283373,-0.18088633,1.8133796,0.73550034,-0.32901233,-1.3073416,0.20085254,-0.32332355,0.14676917,0.5733542,-0.30790636,-0.27776465,1.7683834,-2.3800795,0.28562903,1.7249125,0.4299614,-1.5631428,-0.89198285,-1.0439779,0.79866123,0.91982055,0.15298639,-2.007909
Zone-M991,Dongri Buzurg-Bhandara Sector (MH),21.4580660322103,79.80599512700621,0.0774017369670794,0.093592989934619,0.0913110811837144,0.3961291352446282,0.1810482097669389,0.3420191367100666,0.6253432081398974,1.1796880157164258,0.5293495625972897,0.8634009540800384,38.37758962794048,18.44606504749972,1111.9861784970594,355.0505855142179,11.608405934258847,11.948524187986894,21.023461789549547,0,0.024179736,-0.80056983,0.5424629,1.0613832,-0.45779335,-0.6092162,-0.41963315,0.5942657,0.7263102,-0.14504959,1.6487066,0.7159395,-0.22820017,-1.4205,0.25192174,-0.27681863,0.36415672,0.656027,-0.36731088,-0.10901994,1.8070961,-2.3403218,0.380263,1.7785256,0.2965119,-1.5088011,-1.0009636,-1.0235447,0.86108595,0.9757449,0.015553625,-1.9923909
Zone-M992,Dongri Buzurg-Bhandara Sector (MH),21.49022730851808,79.85240703139156,0.0469479952624458,0.1073804168275653,0.1410592444268016,0.1830216352894097,0.1845536848003021,0.1457670485375203,0.1294808302746001,3.0045210475384545,1.266077762938553,0.7964427367523261,40.83413629390956,24.103984688674693,1137.1940771821364,335.6303275729511,20.750693870408792,13.161798835720411,24.72626350467809,0,-0.30474004,-0.980196,0.9165405,1.1871041,-0.38583452,0.13515866,-0.2931041,0.74212587,0.053764958,-0.63284963,2.3119411,0.88157105,-0.47493947,-0.8278319,-0.18774492,-0.2816132,-0.0777509,0.51990193,-0.20577173,-0.5751066,1.3797811,-2.1651952,0.19187887,1.7460787,0.05419377,-1.5963373,-1.0494486,-0.94704413,1.1701145,1.0833335,0.29570445,-1.6836843
Zone-M993,Dongri Buzurg-Bhandara Sector (MH),21.485725775350858,79.72445428196816,0.052620690648828,0.1043283030047211,0.1696066415843057,0.2183489170415747,0.408925051923274,0.2952141807895138,0.1256384880562692,3.2231317445913947,1.3851762325692678,1.3520233247137157,37.11134891168807,17.41275136203449,1083.2206883949568,387.66593580837207,16.805814809787837,7.677284859914251,26.57515576086445,1,-0.5004241,-0.4314012,1.3074224,1.245929,-0.3206667,-0.62379813,-0.68551743,0.64592236,0.31964982,-0.23017076,2.1454072,0.86983323,-0.29601705,-1.010779,0.18387504,-0.7073947,-0.050180048,0.16424485,-0.27895433,-0.21645498,0.8565655,-2.1147923,0.2796278,1.6928604,0.24611111,-1.6250863,-0.9207878,-0.92285734,1.1045096,1.2896705,0.5512746,-1.9676208
Zone-M994,Dongri Buzurg-Bhandara Sector (MH),21.517549599346967,79.83035827693776,0.0765888047518836,0.0975126920314509,0.0921666720276108,0.243390416726513,0.2152080091829807,0.1406179665394212,0.4506633866594395,1.203380428063359,1.5304337279612217,0.5777441473929492,38.01848965255869,24.03750293681647,1092.872936437854,356.710851817767,16.81911054006979,9.619596590113838,23.083426833847334,0,-0.037470978,-0.92759246,0.81643134,1.0864453,-0.39168587,0.0936763,-0.4300017,0.6574841,0.20349802,-0.61697,2.1921022,0.7104478,-0.34030145,-1.0237364,-0.12875427,-0.25721386,-0.047343314,0.59499514,-0.19170913,-0.6090111,1.4740568,-2.2635305,0.18209097,1.8984468,0.17165378,-1.5257199,-0.8724972,-1.0762836,1.2250069,0.9818593,0.19906054,-1.7474333
Zone-M995,Dongri Buzurg-Bhandara Sector (MH),21.53368989943509,79.61215275188239,0.0482367004443862,0.1191829302977335,0.1590125548979139,0.3517673462631555,0.3311582259883455,0.1230296483643676,0.3773727461756803,3.296437297653551,2.6916726067116805,0.3497462169956872,37.1284097463823,25.980435782984053,1127.680741439764,422.6442503854229,17.17761386960241,15.407776894597935,28.07566779692733,1,0.17577828,-0.39445427,0.71023166,1.2158841,-0.38131893,0.05330468,-0.7292289,0.66902274,0.24453112,-0.70216197,2.293359,0.7188396,-0.28889444,-1.0512217,-0.11674329,-0.46060082,-0.4058733,0.39015457,-0.111668795,-0.73790777,1.3161777,-2.2202928,-0.028211335,1.8298138,0.5413487,-1.4084938,-0.5604118,-1.2333213,1.2774036,0.8987327,0.34165618,-1.8454334
Zone-M996,Dongri Buzurg-Bhandara Sector (MH),21.55170777829954,79.63687335476267,0.0575677967327463,0.0920153838066245,0.0961484173383076,0.3036537251050204,0.1898339142249945,0.1449632552622622,0.5190187013002945,1.6701481148661286,1.3095222258863493,0.4773950255907463,36.97474776239723,14.114600187928252,1136.165960492905,404.70782120652655,15.072268302742714,12.558488379779035,23.085078186610797,0,0.123540685,-0.8413881,0.6018641,1.0870023,-0.40297303,0.055007443,-0.4485598,0.6887097,0.31719407,-0.6400221,2.1210551,0.71467185,-0.31463555,-1.1484324,-0.10474547,-0.22188959,-0.07721973,0.6165848,-0.21224391,-0.63058287,1.6539055,-2.2382658,0.15315834,1.8911432,0.27827013,-1.4656786,-0.8136242,-1.1563277,1.1983773,0.91433066,0.094414406,-1.792641
